,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,年,気圧(hPa),降水量(mm),気温(℃),湿度(％),風向・風速(m/s),日照時間(h),全天日射量(MJ/m2),雪(寒候年・cm),雲量,大気現象,,,,,,,,,,,,,,,,,
1,現地,海面,合計,最大,平均,最高,最低,平均風速,最大風速,最大瞬間風速,降雪,最深積雪,平均,雪日数(寒候年),霧日数,雷日数,,,,,,,,,,,,
2,平均,平均,日,1時間,10分間,日平均,日最高,日最低,平均,最小,風速,風向,風速,風向,平均,合計,日合計の最大,,,,,,,,,,,
3,1879,,1013.8 ],503.6 ],142.0 ],,,19.1 ],23.8 ],14.8 ],36.4 ],-1.1 ],73 ],,,,,,,,,,,,,,,
113,1989,1013.2,1015.3,1973.0,241.5,50.0,23.0,16.6,20.8,12.7,34.4,-0.6,68,17,3.0,15.6,南,29.4,南,2050.7,,0,0,--,6.4,7,3,22
114,1990,1013.7,1015.8,1505.5,122.5,31.0,10.5,17.3,21.4,13.6,36.6,-1.4,68,15,3.0,17.8,北北西,35.4,北,2139.0,,3,3,3,6.4,10,1,14
115,1991,1012.7,1014.7,1428.0,119.5,35.0,17.0,16.8,20.7,13.4,35.4,-2.0,67,16,2.9,20.5,南,42.0,南南東,1807.3,,0,0,0,6.8,16,1,15
116,1992,1013.1,1015.2,1303.0,70.0,29.5,11.0,16.5,20.5,12.8,35.1,-0.9,66,12,2.9,16.3,南,33.6,南,1961.3,,0,0,0,6.7,8,3,17
117,1993,1013.0,1015.1,1663.5,116.5,57.0,21.5,16.1,20.1,12.5,33.8,-1.0,67,16,3.1,17.8,南,34.9,南,1795.1 ],,0,0,--,6.9,8,5,14
118,1994,1012.8,1014.9,617.0,72.0,22.0,7.0,17.3,21.6,13.4,38.1,-1.8,64,15,3.8,17.7,南,30.5,南,2330.7,,1,1,1,6.1,16,0,7
119,1995,1012.9,1015.0,1410.5,164.5,61.5,20.5,16.2,20.3,12.5,37.2,-1.2,65,19,3.9,18.5,南南西,30.4,南南西,2132.0,,0,0,--,6.3,13,1,9
120,1996,1013.2,1015.2,1041.5,71.0,43.0,15.5,16.2,20.5,12.4,35.7,-1.5,66,18,3.9,24.0,南,38.8,南,2145.0,,8,2,3,6.4,21,3,10
121,1997,1012.9,1015.0,1290.0,75.5,46.5,19.0,17.0,21.3,13.0,34.2,-2.6,65,16,4.0,19.9,南南西,34.6,南,2194.5,,0,0,--,6.3,15,2,11
122,1998,1013.1,1015.1,1817.5,140.5,46.0,14.0,18.0,22.3,14.4,36.7,-1.1,68,19,3.7,32.4,西,53.8,南,1936.3,,0,0,0,7.1,6,4,11
123,1999,1012.7,1014.7,1358.0,75.0,52.0,23.5,17.3,21.5,13.5,35.2,-1.8,66,15,3.9,23.8,南南西,42.1,南南西,2065.8,,0,0,0,7.0,9,0,19
124,2000,1012.6,1014.7,1414.0,353.5,50.5,16.0,16.8,21.0,13.2,36.4,-2.1,67,12,3.7,19.5,西北西,33.1,西南西,2085.1,,1,1,1,6.6,16,0,19
125,2001,1012.6,1014.7,1408.0,229.0,45.5,17.0,16.7,20.8,13.0,37.8,-1.2,65,19,3.8,19.4,北北東,34.3,北,2140.5,,0,0,--,6.4,12,0,14
126,2002,1012.6,1014.7,945.5,42.5,26.0,13.5,17.0,21.1,13.4,36.7,-1.1,64,16,4.0,17.9,南,29.2,南南西,2077.7,,0,0,0,6.6,10,3,7
127,2003,1012.9,1015.0,1659.5,76.5,38.0,14.5,16.6,20.6,13.1,35.4,-2.2,68,15,3.9,21.8,南南西,37.5,南西,1894.7,,0,0,0,7.0,14,1,15
128,2004,1013.2,1015.2,1630.5,120.0,53.5,23.0,17.6,21.8,13.8,36.1,-2.2,63,6,4.0,27.1,南,45.1,南,2280.4,,0,0,--,6.5,15,1,9
129,2005,1012.5,1014.6,986.0,69.0,23.0,11.0,16.6,20.6,13.1,35.1,-0.8,61,13,3.9,19.7,南,36.9,南,2071.2,,0,0,0,7.0,21,1,10
130,2006,1012.7,1014.9,1420.5,67.0,27.5,11.0,16.8,20.7,13.3,36.4,-1.7,64,12,3.7,16.6,南,29.7,南,1885.6,,0,0,0,6.9,21,1,10
131,2007,1012.6,1014.8,912.5,67.5,22.0,10.0,17.3,21.4,13.6,37.3,-0.6,61,8,3.8,18.2,南,29.0,南南西,2185.0,,0,0,--,6.6,5,2,18
132,2008,1012.8,1014.9,1247.0,98.5,46.5,16.5,16.7,20.8,13.1,36.6,-0.5,65,12,3.6,15.3,南南西,28.3,南南西,2040.6,,0,0,0,6.7,20,5,10
133,2009,1012.2,1014.4,1515.5,244.5,122.5,30.5,16.9,21.1,13.2,34.1,-1.3,64,12,3.8,18.5,北北西,31.8,北,2052.3,,0,0,--,6.8,10,0,11
134,2010,1013.2,1015.4,1578.0,136.0,48.5,18.0,17.1,21.0,13.5,36.2,-1.2,64,10,3.9,18.2,南南西,29.6,南南西,2039.2,,0,0,0,6.9,9,3,14
135,2011,1013.1,1015.2,1750.5,153.5,27.5,22.5,16.6,20.6,13.1,35.8,-1.6,63,12,3.9,17.6,南,27.5,南南西,2139.7,,5,5,6,6.8,16,1,12
136,2012,1012.5,1014.7,1637.0,120.5,53.0,25.5,16.4,20.4,12.9,36.3,-1.9,65,12,3.8,22.9,南南西,34.0,南,2042.0,,0,0,0,6.9,14,0,26
137,2013,1012.6,1014.8,1369.5,168.0,32.0,14.5,17.0,21.2,13.2,38.5,-1.7,66,17,3.9,22.0,西南西,30.6,西南西,2281.9,,0,0,--,6.5,12,1,13
138,2014,1013.1,1015.3,1409.5,106.5,36.5,16.0,16.7,20.7,13.1,37.3,-1.4,66,11,3.9,26.0,南,40.2,南南西,2145.2,,10,6,6,6.8,18,1,14
139,2015,1013.1,1015.3,1537.5,185.0,29.5,9.5,17.2,21.1,13.7,37.1,0.1,69,13,3.7,20.4,南,35.0,南南西,1964.8,,--,--,--,7.0,19,5,10
140,2016,1018.5 ],1020.8 ],372.0 ],58.0 ],33.5 ],9.0 ],8.5 ],12.6 ],4.6 ],26.4 ],-2.7 ],60 ],19 ],4.1 ],20.7 ],南南西,32.7 ],南,607.5 ],,1 ],1 ],1 ],6.4 ],7 ],0 ],1 ]
