,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,年,気圧(hPa),降水量(mm),気温(℃),湿度(％),風向・風速(m/s),日照時間(h),全天日射量(MJ/m2),雪(寒候年・cm),雲量,大気現象,,,,,,,,,,,,,,,,,
1,現地,海面,合計,最大,平均,最高,最低,平均風速,最大風速,最大瞬間風速,降雪,最深積雪,平均,雪日数(寒候年),霧日数,雷日数,,,,,,,,,,,,
2,平均,平均,日,1時間,10分間,日平均,日最高,日最低,平均,最小,風速,風向,風速,風向,平均,合計,日合計の最大,,,,,,,,,,,
3,1882,,,1959.2 ],77.7 ],,,,,,,,,,,,,,,,,,,,,,,
121,2000,1010.6,1014.6,2126.0,172.0,40.5,14.0,15.1,19.0,11.5,37.3,-2.6,71,14,4.0,24.4,西北西,43.4,西,1822.1,,225,30,42,7.3,51,1,43
122,2001,1010.6,1014.5,1921.0,68.5,46.5,12.5,14.8,18.9,11.3,35.7,-3.4,71,15,4.0,20.2,西,33.5,西,1790.1,,241,84,88,7.3,62,1,41
123,2002,1010.5,1014.5,2793.0,94.5,47.5,23.5,15.2,19.2,11.6,37.5,-2.3,71,11,4.1,18.5,南南西,35.0,南西,1703.5,,132,26,21,7.4,47,1,64
124,2003,1011.1,1015.0,2073.0,84.0,22.5,11.5,14.8,18.7,11.4,36.1,-3.6,73,12,3.9,18.6,西,37.3,西,1519.9,,124,25,25,7.8,54,0,31
125,2004,1010.9,1014.9,2329.0,94.0,27.5,9.5,15.8,20.0,12.1,37.7,-4.1,70,12,4.0,23.6,北東,42.0,北東,1809.6,,189,54,49,7.3,47,0,46
126,2005,1010.1,1014.1,2545.0,93.0,35.5,19.5,14.8,18.8,11.5,35.5,-1.7,70,4,4.2,19.1,北,34.7,南西,1655.0,,160,30,23,7.7,58,2,72
127,2006,1010.9,1015.0,2447.0,104.5,24.0,9.0,14.6,18.6,11.3,36.5,-3.5,71,12,3.8,19.7,南西,37.9,南西,1586.8,,282,21,55,7.6,76,5,45
128,2007,1010.7,1014.7,1820.5,83.5,44.0,17.5,15.1,19.2,11.5,36.4,-2.1,67,11,3.9,18.8,南南西,32.9,南南西,1696.7,,34,14,12,7.4,39,3,58
129,2008,1010.9,1014.9,1859.0,65.5,40.0,15.5,14.9,19.0,11.4,35.5,-2.8,67,15,3.7,19.2,西,26.9,西南西,1771.3,,138,16,22,7.4,58,1,44
130,2009,1010.3,1014.4,2292.0,99.5,29.5,13.5,14.8,18.8,11.3,34.9,-2.0,67,14,3.9,19.9,北,30.7,南南西,1702.8,,77,13,11,7.6,43,0,48
131,2010,1011.0,1015.0,2858.5,75.0,29.5,10.0,15.1,19.0,11.7,35.5,-2.0,69,17,4.0,20.4,西,32.7,西南西,1674.7,,163,33,37,7.6,57,1,57
132,2011,1011.0,1015.0,2467.0,125.5,31.5,20.0,14.8,18.8,11.3,35.8,-4.0,71,15,3.9,17.3,南南西,28.4,西南西,1718.3,,254,43,64,7.7,69,1,54
133,2012,1010.5,1014.5,2675.5,122.0,52.5,15.0,14.8,18.7,11.4,36.8,-3.9,71,13,3.9,19.7,南西,33.1,南,1836.1,,230,36,45,7.7,72,0,66
134,2013,1010.4,1014.4,3318.0,134.5,34.0,16.5,15.0,19.1,11.5,35.4,-4.0,70,13,4.0,22.0,南西,32.7,南西,1868.3,,193,18,24,7.7,69,2,57
135,2014,1011.2,1015.3,2634.5,98.0,44.0,16.5,14.8,18.7,11.3,37.3,-3.1,70,11,3.7,19.5,西,28.0,西北西,1860.6,,104,17,16,7.5,63,0,48
136,2015,1011.2,1015.2,2164.5,72.5,22.5,8.5,15.3,19.3,11.9,37.4,-2.3,71,13,3.7,19.0,南南西,29.2,西南西,1793.3,,135,21,26,7.7,62,0,32
137,2016,1016.2 ],1020.4 ],691.0 ],45.5 ],11.0 ],4.0 ],6.1 ],9.9 ],2.6 ],28.1 ],-4.0 ],69 ],17 ],4.4 ],23.7 ],南南西,37.5 ],南南西,439.1 ],,109 ],26 ],24 ],8.0 ],44 ],2 ],19 ]
